,Unnamed: 0.1,Unnamed: 0,Subject,Course Title,Description,Institute,Provider,Instructor,Language,Rating,Course_Link
53019,3469,,Business Software,"Google Workspace: Docs, Sheets, Slides  من الصفر للاحتراف",                                    3     1  What you'll learn                                                                                                                         Pivot Tables                                                           Google Office                                                                                                                                                                        Google Docs                                                                                                                                                                                                                                                                                                                                       Google Sheets                               Spread sheets                                                31                                                                                                                                                                    Average   Sum                                                                                         Pivot Tables                           Google Slides                                                                                                                                                                                                                                                                                 ,-1,Udemy,"Taught by
Abd EL Rahman Sameh",Arabic,4.8,https://www.classcentral.com/course/udemy-google-workspace-docs-sheets-slides-89410
53061,3511,,Canva,إنشاء تصاميم تسويقية لمنصات التواصل الإجتماعي على Canva,                     social media   Canva                                     Templates     Canva                      Brand                                             Social Media         Graphic Designer   Canva                         businesses        budget         Graphic Designer                               social media marketing                           Graphic Designing                    business              Canva                                 application                             Access        ,Coursera Project Network,Coursera,"Taught by
Hussein Makki",Arabic,-1.0,https://www.classcentral.com/course/astakhdim-canva-liiinsha-tasmimat-taswiq-eabr-was-89452
53062,3512,,Facebook Marketing,إختيار الهدف المثالي للحملات الإعلانية على Facebook,             objective           Facebook    Ads Manager   Facebook Business Manager                                objectives     Facebook                           brand       Facebook                     Facebook Ads Manager                                           Facebook Business Manager          business  Facebook                            Business                   Facebook Business Manager                 boost          Facebook        objectives                          ,Coursera Project Network,Coursera,"Taught by
Hussein Makki",Arabic,-1.0,https://www.classcentral.com/course/iikhtiar-alhadaf-almithalii-lilhamalat-aliielania-89453
53268,3718,,Facebook Marketing,التسويق للمشاريع الصغيرة عبر موقع التواصل الإجتماعي الفيسبوك,                                                                                                                                                                                                                                                                                    ,Coursera Project Network,Coursera,"Taught by
Lamia Labello",Arabic,-1.0,https://www.classcentral.com/course/taswiq-lilmachariae-saghira-abera-facebook-89671
53324,3774,,Human Resources,مهارات إدارة المواهب | Talent Management Skills,       Talent Management Skills                                                                                   ,Alfaisal University,Coursera,"Taught by
Fatima, MOUSSA Ahmed, Alfaisal/KLD, Eman Okashah and yassmin abo fakher",Arabic,4.9,https://www.classcentral.com/course/talent-management-skills-89742
53325,3775,,Management & Leadership,ما هي الإدارة ولماذا نحتاج إليها |What and Why of Management,   Management               Organization                                                       Management Team             Effectiveness     Efficiency           Goals                                                                                                                                                                                      ,Alfaisal University,Coursera,"Taught by
Fatima, MOUSSA Ahmed, Alfaisal/KLD, Eman Okashah and yassmin abo fakher",Arabic,4.9,https://www.classcentral.com/course/the-what-and-why-of-management-89743
53326,3776,,Risk Management,مقدمة عن المشتقات وإدارة المخاطر,                     Business Risk                               Financial Risks                                                     Derivatives                                                                                                                                                                              ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, MOUSSA Ahmed, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/introduction-to-derivatives-and-risk-management-89744
53327,3777,,Strategic Management,إدارة المشتريات والعقود,     Procurement Management                                                                                                                                                                                                                                                                                                            ,Alfaisal University,Coursera,"Taught by
Fatima, MOUSSA Ahmed, Alfaisal/KLD, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/procurement-and-contracts-management-89745
53328,3778,,Finance,إتقان الإدارة المالية | Mastering Financial Management, Mastering Financial Management                                                                                            ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, MOUSSA Ahmed and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/mastering-financial-management-89746
53329,3779,,Finance,الاعتراف بالإيراد | Revenue Recognition,                                                                                                   ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, MOUSSA Ahmed and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/revenue-recognition-89747
53330,3780,,Marketing,تحليل منتجات الشركة والتخطيط الاستراتيجي للسوق,                                                                                                                          ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Fatima, MOUSSA Ahmed, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/portfolio-analysis-and-strategic-market-planning-89748
53331,3781,,Leadership,القيادة بدون سلطة | Leading without Authority ,                                                                                                                                                                                                                                                                                                                     ,Alfaisal University,Coursera,"Taught by
Fatima, MOUSSA Ahmed, Alfaisal/KLD, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/leading-without-authority-89749
53332,3782,,Management & Leadership,كيفية بناء منظمة متعلمة|How to Build a Learning Organization,                                                                                             ,Alfaisal University,Coursera,"Taught by
Fatima, MOUSSA Ahmed, Alfaisal/KLD, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/how-to-build-a-learning-organization-89750
53333,3783,,Leadership,القيادة المتناقضة كأسلوب تفكير,                                                                                                                                         ,Alfaisal University,Coursera,"Taught by
Fatima, MOUSSA Ahmed, Alfaisal/KLD, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/paradoxical-leadership-as-a-way-of-thinking-89751
53334,3784,,Supply Chain,إدارة سلاسل الإمداد | Supply Chain Management,       Supply Chain Management                                                                   Chain           Final Product                                                                                                                                                                                            ,Alfaisal University,Coursera,"Taught by
Fatima, MOUSSA Ahmed, Alfaisal/KLD, Eman Okashah and yassmin abo fakher",Arabic,4.8,https://www.classcentral.com/course/supply-chain-management--89752
53335,3785,,Canva,كيفية إنشاء متجر إلكتروني على متجر فيسبوك باستخدام كانفا,                                                                                                                                                       ,Coursera Project Network,Coursera,"Taught by
Fatima Karim",Arabic,-1.0,https://www.classcentral.com/course/kayfiyat-inshaa-matjar-electroni-ala-matjar-faceb-89753
53336,3786,,Management & Leadership, المهارات الأساسية لمديري اليوم,                                                                           ,Alfaisal University,Coursera,"Taught by
Fatima, MOUSSA Ahmed, Alfaisal/KLD, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/essential-skillsets-for-todays-managers-89754
53337,3787,,Strategic Management,نماذج إدارة العمليات | Operations Management Models,                                 Competitive Advantage            Market Share                                                         Operations Management Models                                                                                                                                                                                                    ,Alfaisal University,Coursera,"Taught by
Fatima, MOUSSA Ahmed, Alfaisal/KLD, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/operations-management-models-89755
53338,3788,,Strategic Management,نماذج الاستراتيجيات والمؤسسات,               Organizations       Profitability             Organizations             Productivity                   Customers                                                                                                                                                                                               BCG          Game Theory       ,Alfaisal University,Coursera,"Taught by
Fatima, MOUSSA Ahmed, Alfaisal/KLD, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/organizational-and-strategy-models-89756
53339,3789,,Management & Leadership,الاقتصاد الإداري | Managerial Economics,                                                                             Managerial Economics                                                                                                                                                                                                                      ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, MOUSSA Ahmed and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/managerial-economics-1-89757
53340,3790,,Strategic Management,نماذج السلوك التنظيمي | Organizational Behavior Models,                     Team                                                                                   Team                                                                                                                                                                                        ,Alfaisal University,Coursera,"Taught by
Fatima, MOUSSA Ahmed, Alfaisal/KLD, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/organizational-behavior-models-89758
53341,3791,,Self Improvement,إدارة المعرفة | Knowledge Management,     Knowledge Management                                                           ,Alfaisal University,Coursera,"Taught by
Fatima, MOUSSA Ahmed, Alfaisal/KLD, Eman Okashah and yassmin abo fakher",Arabic,4.7,https://www.classcentral.com/course/knowledge-management-89759
53342,3794,,Emotional Intelligence,الذكاء العاطفي | Emotional Intelligence,                                                                                               ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,4.8,https://www.classcentral.com/course/emotional-intelligence--89762
53343,3795,,Self Improvement,إتقان فن الإنجاز | Mastering The Art of Achieving,                                                                                                       ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/mastering-the-art-of-achieving-89763
53344,3796,,Microsoft Word,تنسيق النصوص في مايكروسوفت وورد |Formatting Text in MS Word ,                                                                       Styles                      ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/formatting-text-in-ms-word-89764
53345,3797,,Change Management,مهارات إدارة التغيير الذاتي,                                                                                                             ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,4.9,https://www.classcentral.com/course/personal-change-management-skills-89765
53346,3798,,Critical Thinking,مهارات التفكير التأملي | Reflective Thinking Skills,                                                                                       ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/reflective-thinking-skills-89766
53347,3799,,Communication Skills,فن الإقناع | The Art of Persuasion,                                                   Persuasion                                                                                                                                                                              ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/the-art-of-persuasion-89767
53348,3800,,Communication Skills, مهارات تسوية النزاعات | Conflict Resolution Skills,                                                                                                       ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/conflict-resolution-skills--89768
53349,3801,,Microsoft Excel,المعادلات في مايكروسوفت إكسل الجزء ٢| Formulas in MS Excel 2,                                                                                 ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/formulas-in-ms-excel-2-89769
53350,3802,,Time Management,الإدارة الفعالة للوقت | Effective Time Management,                                                                                                                                                                                                                                                                                                               ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,4.7,https://www.classcentral.com/course/effective-time-manangemen-89770
53351,3803,,Microsoft Excel,إدارة البيانات في مايكرسوفت إكسل | Managing Data in MS Excel,       Excel           Data Entry               Data                                           Excel                       Managing Data                                                                                                                                                                                                                           ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/managing-data-in-ms-excel-89771
53352,3804,,Marketing,‎ استراتيجيات التسعير | Pricing Strategies ‎,                                                                           ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Fatima, MOUSSA Ahmed, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/pricing-strategies-89772
53353,3805,,Career Development,أسرار النجاح في العمل | Secrets of Success at Work,                                                                                                                         ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/secrets-of-success-at-work-89773
53354,3806,,Negotiation,فن التفاوض | The Art of Negotiation,                                                                           Negotiation                 Business                                                                                                                                                                                                                                               ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,4.3,https://www.classcentral.com/course/the-art-of-negotiation-89774
53355,3807,,Microsoft Word,تنسيق الصفحات في مايكروسوفت وورد,                                                                                                   ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/formatting-pages-in-ms-word-89775
53356,3808,,Microsoft Word,تحرير النصوص في مايكروسوفت وورد | Editing Text in MS Word ,   Microsoft Word         Microsoft Office                                             Microsoft Word                                                                                                                                                                                                                                          ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/editing-text-in-ms-word-89776
53357,3809,,Microsoft Powerpoint,انشاء Portfolio  شخصي باستخدام Microsoft Powerpoint,              Microsoft PowerPoint online      personal portfolio                                       portfolio                        portfolio        design                                                      portfolio                slides  Microsoft PowerPoint         Microsoft                                        Presentations                                                                               Microsoft Powerpoint     portfolio                                                                  PowerPoint             portfolio     ,Coursera Project Network,Coursera,"Taught by
Abdullah Alsaket",Arabic,-1.0,https://www.classcentral.com/course/iinsha-mahfazat-shakhsiat-biastikhdam-microsoft-p-89777
53358,3810,,Storytelling,فن رواية القصص | The Art of Storytelling,                                                                                   ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/the-art-of-storytelling-89778
53359,3811,,Microsoft Word,موضوعات متقدمة في برنامج مايكروسوفت وورد ,                                                                           ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/advanced-topics-in-ms-word-89779
53360,3812,,Customer Service,تجربة العملاء وخلق القيمة,                                   Customer Experience and Value Creation                                                                                                                                                                                                                                                                ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Fatima, MOUSSA Ahmed, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/customer-experience-and-value-creation-89780
53361,3813,,Critical Thinking,حل المشكلات بطريقة إبداعية | Creative Problem Solving,                                                                                                                                                                                                                                        Grid Analysis             Inter relationship Diagram           Fishbone           5 Whys                               ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,4.9,https://www.classcentral.com/course/creative-problem-solving--89781
53362,3814,,Microsoft Excel,الجداول والرسوم التوضيحية في مايكروسوفت إكسل,                                                                                  ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/tables-and-illustrations-in-ms-excel-89782
53363,3815,,Communication Skills,كيف تفوز في المحادثات الصعبة| How to Win Tough Conversations,                                                             STATE                                                   ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,4.9,https://www.classcentral.com/course/how-to-win-tough-conversation-89783
53364,3816,,Microsoft Excel, أساسيات برنامج مايكروسوفت اكسيل | Essentials of MS Excel,                                                                                                                       ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, MOUSSA Ahmed, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/essentials-of-ms-excel-89784
53365,3817,,Storytelling,فن رواية قصة البيانات | The Art of Data Storytelling,                                                                                                                                       ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/the-art-of-data-storytelling-89785
53366,3818,,Presentation Skills,مهارات العرض والتقديم | Presentation Skills,                                                                                           Presentation Skills                                                                                                                                                                                                ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/presentation-skills--89786
53367,3819,,Microsoft Excel, التنسيق في مايكروسوفت إكسل | Formatting in MS Excel ,                                             Conditional Formatting                                                                       ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, MOUSSA Ahmed, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/formatting-in-ms-excel-89787
53368,3820,,Microsoft Excel, إدخال البيانات في مايكروسوفت إكسل,                                                                                                             ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, MOUSSA Ahmed, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/data-entry-in-microsoft-excel-89788
53369,3821,,Time Management, كيف توازن بين عملك وحياتك الشخصية,                                                                 Work  Life Balance                                                                                                                                                                                                                                                             ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/how-to-manage-your-work-life-balance-89789
53370,3822,,Public Speaking,مهارة مخاطبة الجمهور | Public Speaking Skills,                                                                                                                               ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,4.9,https://www.classcentral.com/course/public-speaking-skills-89790
53371,3823,,Self Improvement,الطاقة الإيجابية | Positive Energy,         Positive Energy                                                                                                                                                                                                                                                                      ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/positive-energy-89791
53372,3824,,Self Improvement,مهارات ذكاء النجاح | Success Intelligence Skills,                                                                               ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/success-intelligence-skills-89792
53373,3825,,Self Improvement, التوازن بين القدرات والتوقعات في بناء الذات,                                                                                                                                                                                                                                                                                             ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/balancing-expectations-and-abilities-in-self-deve-89793
53374,3826,,Mental Health,كيفية السيطرة على التوتر والقلق,     Tension   Anxiety                                                                                                                                                                                                                                                                                ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/control-of-tension-and-anxiety-89794
53375,3827,,Time Management,إدارة الاجتماعات الفعالة | Managing Effective Meetings,                                                                                               ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/managing-effective-meetings-89795
53376,3828,,Product Management,استراتيجيات تمركز المنتج | Product Positioning Strategies,                                                                                 ,Alfaisal University,Coursera,"Taught by
Fatima, MOUSSA Ahmed, Alfaisal/KLD, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/product-positioning-strategies-89796
53377,3829,,Customer Service,خدمة العملاء | Customer Service,                                                                                             Customer Service                                                                                                                                                                                                                              ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,4.7,https://www.classcentral.com/course/customer-service-89797
53378,3830,,Ethics,أخلاقيات وآداب السلوك في الأعمال,                                                                     Ethical Employee                                             Business Etiquette                                                                                                                                                                                                        ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/business-ethics-and-etiquette-89798
53379,3831,,Marketing,صياغة الميزة التنافسية |Crafting a Competitive Advantage,                       Competition                   Competition                               Competitive Advantage             Competitors                                                                                                                                                                                              ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Fatima, MOUSSA Ahmed, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/crafting-a-competitive-advantage-89799
53380,3832,,Microsoft Excel,المعادلات في مايكروسوفت إكسل الجزء ١ |Formulas in MS Excel 1,            1                                     IF   COUNTIF   SUMIF                 SUM   Average   MIN   MAX   COUNT        Formulas     ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/formulas-in-ms-excel-1-89800
53381,3833,,Microsoft Word,أساسيات برنامج مايكروسوفت وورد | Essentials of MS Word,                                                                                 ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/essentials-of-ms-word-89801
53385,3837,,Social Media Marketing,كيفية دمج التطبيقات في لوحة معلومات هووتسويت,                                                                                                                                                                                                                                                                                                                                          ,Coursera Project Network,Coursera,"Taught by
Lamia Labello",Arabic,-1.0,https://www.classcentral.com/course/kayfiyat-damej-altatebiqat-fi-lawehat-maaloumat-h-89805
53386,3838,,Facebook Marketing,التسويق العضوي: استفد من مجموعات الفيسبوك للشركات الصغيرة,                                                                                                                                                ,Coursera Project Network,Coursera,"Taught by
Lamia Labello",Arabic,-1.0,https://www.classcentral.com/course/taswiq-oudewi-estafid-min-majmouaat-facebook-lich-89806
53387,3839,,Finance,الأسواق المالية | Financial Markets,     Financial Markets                                                                                   ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, MOUSSA Ahmed, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/financial-markets--89807
53388,3840,,Accounting,المحاسبة عن حقوق المساهمين,         Balance Sheet                               Stocks                                                                           Shareholders  Equity                               Capital                                                                                                                     Stocks   Bonds                   Shareholders  Equity                         Shareholders  Equity ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, MOUSSA Ahmed, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/accounting-for-shareholders-equity-89808
53389,3841,,Investment,دليل الاستثمار | Investment Guide,       Investment Guide                                                                                                 ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, MOUSSA Ahmed, Eman Okashah and yassmin abo fakher",Arabic,4.9,https://www.classcentral.com/course/investment-guide-89809
53390,3842,,Cost Accounting,تقدير تكاليف المنتجات على أساس النشاط,                                                                                                         ABC       ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, MOUSSA Ahmed, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/activity-based-costing-89810
53391,3843,,Facebook Marketing,اختيار هدف للحملة الإعلانية على فيسبوك,                                                                                                                                                                 ,Coursera Project Network,Coursera,"Taught by
Fatima Rebaie",Arabic,-1.0,https://www.classcentral.com/course/akhtiar-hadaf-lihamlat-iielaniat-ealaa-facebook-89811
53393,3845,,Finance, المالية لغير الخبراء الماليين,                                                       Revenues         Profits                         Non Finance Professional                                                                                                                                                                                                                 ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, MOUSSA Ahmed and yassmin abo fakher",Arabic,5.0,https://www.classcentral.com/course/finance-for-the-non-finance-professionals-89813
53394,3846,,Corporate Finance, أساسيات الموازنة التخطيطية الفعالة,                                                                                                                                     ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, MOUSSA Ahmed and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/essentials-of-effective-budgeting-89814
53395,3847,,Investment,مقدمة عن بنوك الاستثمار,                                                                                           ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, MOUSSA Ahmed, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/an-introduction-to-investment-banks-89815
53396,3848,,Accounting,المبادئ المحاسبية في التقارير والقوائم المالية,                     Financial Statements                                                                                       Financial Statements                                                                                                                                                                    IFRS   GAAP               IFRS   GAAP ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, MOUSSA Ahmed, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/accounting-standards-in-financial-reports-and-sta-89816
53397,3849,,Economics,الدين الحكومي وعجز الموازنة ,                                                                                                                               ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, MOUSSA Ahmed, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/government-debt-and-budget-deficit-89817
53398,3850,,Macroeconomics,الدخل القومي | National Income,                                                                                                                                   ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, yassmin abo fakher, MOUSSA Ahmed and Eman Okashah",Arabic,-1.0,https://www.classcentral.com/course/national-income-89818
53399,3851,,Investment,طرق تقييم الشركات | Business Valuation Approaches,                                                                                                                                                                                                                                                                                                                                      ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, MOUSSA Ahmed, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/business-valuation-approaches-89819
53400,3852,,Accounting,الاحتيال في القوائم المالية | Fraud in Financial Statement,                                                                                                                    ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/fraud-in-financial-statement-89820
53401,3853,,Financial Planning,إدارة الثروات | Wealth Management,                                                                               ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/wealth-management-89821
53402,3854,,Accounting,مبادئ وأساسيات المحاسبة | What Accounting is all about,                                                                                           ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, MOUSSA Ahmed, yassmin abo fakher and Eman Okashah",Arabic,-1.0,https://www.classcentral.com/course/what-accounting-is-all-about-89822
53403,3855,,Economics,النقود والتضخم | Money and Inflation,         Inflation                                                                                                                                                                                                                                          ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/money--inflation-89823
53404,3856,,Accounting,قائمة التدفقات النقدية | Cash Flow Statement,                                                                             ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/cash-flow-statement-89824
53405,3857,,Economics,المؤشرات الاقتصادية | Economic Indicators,     Economic Indicators                                                                                                                                                                                                                                                       ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, MOUSSA Ahmed and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/economic-indicators-89825
53406,3858,,Economics,الاقتصاد المفتوح | The Open Economy,                                                                                                                             ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, MOUSSA Ahmed and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/the-open-economy-89826
53407,3859,,Economics,البطالة | Unemployment,   Unemployment                                                                                         ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, MOUSSA Ahmed and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/unemployment-89827
53408,3860,,Finance,قائمة الميزانية وقائمة الدخل,                                                                                         ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, MOUSSA Ahmed, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/balance-sheet-and-income-statement-89828
53409,3861,,Accounting, محاسبة الأوراق المالية القابلة للتداول,                                                                     Marketable Securities             Financial Investments                   Marketable Securities                           ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, MOUSSA Ahmed, Eman Okashah and yassmin abo fakher",Arabic,-1.0,https://www.classcentral.com/course/accounting-for-marketable-securities-89829
53410,3862,,Corporate Finance, تكلفة رأس المال: تقييم السندات والأسهم | Cost of Capital,                                                                               ,Alfaisal University,Coursera,"Taught by
Alfaisal/KLD, Eman Okashah, yassmin abo fakher and MOUSSA Ahmed",Arabic,-1.0,https://www.classcentral.com/course/cost-of-capital-89830
